Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2022,235739,1000 Condominium Association,Submitted Data,1000 N Lake Shore Plz,60611,3.5,false,NEAR NORTH SIDE,Multifamily Housing,450036,1965,1,,58,7008926.1,28785791.8,0,0,,89.7,124.9,91.5,125.7,2452.1,6.1,41.90095891910869,-87.61992817367785,POINT (-87.61992817367785 41.90095891910869),2022-235739
2022,159418,"Third Prairie Shores, LLC",Submitted Data,3001 S King Dr,60616,1.0,false,DOUGLAS,Multifamily Housing,289267,1960,1,,19,7555493,27745500,0,0,,122,173.8,127.8,177.8,2468.9,8.5,41.84018461325017,-87.61700654300184,POINT (-87.61700654300184 41.84018461325017),2022-159418
2022,112607,,Submitted Data,6118  N SHERIDAN RD,60660,1.0,false,EDGEWATER,Multifamily Housing,102000,1960,1,,18,2212524.3,11769348.3,0,0,,137.1,181.9,142.4,186.4,916.5,9,41.99294557151752,-87.65562269610459,POINT (-87.65562269610459 41.99294557151752),2022-112607
2022,251662,Gray Elementary -CPS,Submitted Data,3730 N Laramie Ave,60641,1.0,false,PORTAGE PARK,K-12 School,129990,1911,3,,17,3987965.6,10378750.1,0,0,,110.5,169.7,112.9,172.2,1076.5,8.3,41.9487810665943,-87.75715297102042,POINT (-87.75715297102042 41.9487810665943),2022-251662
2022,173812,,Submitted Data,3900  N PINE GROVE AVE,60613,4.0,false,LAKE VIEW,Multifamily Housing,117514,1973,1,,95,2125985.7,3080667.3,0,0,,52.3,92.2,52.4,90.6,443.7,4.5,41.95293852945777,-87.64804113872496,POINT (-87.64804113872496 41.95293852945777),2022-173812
2022,102335,,Submitted Data,4302 4312 N SHERIDAN RD,60613,4.0,false,UPTOWN,Multifamily Housing,53136,1970,1,,100,523160.5,196000,0,0,,13.5,31.4,13.1,30.3,79.3,1.5,41.959957970842865,-87.65484567413469,POINT (-87.65484567413469 41.959957970842865),2022-102335
2022,175181,,Submitted Data,652  E 50TH ST,60615,4.0,false,GRAND BOULEVARD,Multifamily Housing,71864,2014,4,,81,1065172.1,3914490.3,0,0,,69.3,98.7,72.1,100.6,348.2,4.8,41.80414413983483,-87.60920589661634,POINT (-87.60920589661634 41.80414413983483),2022-175181
2022,101830,251010 - PepsiCo Chicago Plaza,Not Submitted,555 W Monroe St,60661,0.0,false,NEAR WEST SIDE,,454346,,,,,,,,,,,,,,,,41.88044790879155,-87.64183897534404,POINT (-87.64183897534404 41.88044790879155),2022-101830
2022,254513,Xavier Apartments,Submitted Data,625 W Division St,60610,2.0,false,Near North Side,Multifamily Housing,280827,2015,1,,42,7134938.7,13335230,0,0,,88,146.1,87.4,144.3,1648.1,7.1,41.90358743978585,-87.64433208358996,POINT (-87.64433208358996 41.90358743978585),2022-254513
2022,175683,"Jewel Osco, 03176-Ashland & 95th St",Submitted Data,9400 S Ashland Ave,60620,4.0,false,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467,1991,1,,84,7105391,1092609.9,0,0,,123.3,316.6,122.3,313.7,993.9,15,41.72294121820967,-87.66286287127305,POINT (-87.66286287127305 41.72294121820967),2022-175683
2022,173615,Five North Wabash,Submitted Data,1 5 N WABASH AVE,60602,4.0,false,LOOP,Multifamily Housing,170184,1910,1,,89,2595243.6,5590674.2,0,0,,48.1,77.2,48.9,77,638.8,3.8,41.88213943091064,-87.62606960954469,POINT (-87.62606960954469 41.88213943091064),2022-173615
2022,113632,,Submitted Data,1130 N LAKE SHORE DR,60611,3.0,false,NEAR NORTH SIDE,Multifamily Housing,59350,1910,1,,,777670.5,3589256.1,0,0,,73.6,100.2,75.8,101.7,293.1,4.9,41.90325530251806,-87.62491633928244,POINT (-87.62491633928244 41.90325530251806),2022-113632
2022,109238,,Exempt,4572  N MILWAUKEE AVE,60630,,true,PORTAGE PARK,Multifamily Housing,63800,1975,1,,,,,0,0,,,,,,,,41.964154277392986,-87.75770426421005,POINT (-87.75770426421005 41.964154277392986),2022-109238
2022,252270,-,Submitted Data,25 E Delaware Pl,60611,2.5,false,NEAR NORTH SIDE,Multifamily Housing,106015,1928,1,,58,4135003.7,3204608.4,0,0,,69.2,141,70.6,143.5,714.9,6.7,41.899050672508466,-87.62709844112322,POINT (-87.62709844112322 41.899050672508466),2022-252270
2022,103475,,Not Submitted,7235 7245 S JEFFERY BLVD,60649,0.0,false,SOUTH SHORE,,57776,,,,,,,,,,,,,,,,41.76332569526286,-87.57609257913376,POINT (-87.57609257913376 41.76332569526286),2022-103475
2022,252095,Press Office Building,Submitted Data,1427 E 60th St,60637,3.0,false,WOODLAWN,Office,93852,2001,1,,68,4654496.1,0,4024831.3,0,,92.5,190.5,91.8,186.6,880.3,9.4,41.78599540939683,-87.59039689335319,POINT (-87.59039689335319 41.78599540939683),2022-252095
2022,251591,Chopin Elementary -CPS,Exempt,2450 W Rice St,60622,,true,WEST TOWN,,96895,,,,,,,,,,,,,,,,41.89674047569019,-87.68890154292176,POINT (-87.68890154292176 41.89674047569019),2022-251591
2022,240019,(IL298) - 1555 Astor Condo,Submitted Data,1555 N Astor St,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,349676,1974,1,,10,18907783.3,12389257.8,0,0,,101.1,213,102.4,216.8,3148.5,10.2,41.91115787985893,-87.6275133056584,POINT (-87.6275133056584 41.91115787985893),2022-240019
2022,116559,Trinity Acres,Submitted Data,3939  S CALUMET AVE,60653,4.0,false,GRAND BOULEVARD,Multifamily Housing,59133,1987,1,,87,986616.9,2574951.9,0,0,,69.8,107.2,72.5,109.1,266.7,5.2,41.82268992912371,-87.6183741759126,POINT (-87.6183741759126 41.82268992912371),2022-116559
2022,106017,,Submitted Data,6900 S SOUTH SHORE DR,60649,3.0,false,SOUTH SHORE,Multifamily Housing,52604,1963,1,,65,925886.1,4111044.9,0,0,,95.8,131.3,101.5,137.4,340.3,6.5,41.76981261209679,-87.56669239477158,POINT (-87.56669239477158 41.76981261209679),2022-106017
2022,173487,Catherine Courts Condo Association,Not Submitted,5306 5310 N CHESTER AVE,60656,0.0,false,OHARE,,101710,,,,,,,,,,,,,,,,41.97581387328098,-87.83926385100135,POINT (-87.83926385100135 41.97581387328098),2022-173487
2022,175431,,Submitted Data,5123 5135 S UNIVERSITY AVE,60615,3.5,false,HYDE PARK,Multifamily Housing,58358,1924,1,,73,374624.4,3512716.2,0,0,,66.6,81.2,70.8,85,235.9,4,41.80159900162472,-87.59808017005575,POINT (-87.59808017005575 41.80159900162472),2022-175431
2022,113414,Ridgemoor Estates V Condominium Association,Submitted Data,6430  W BELLE PLAINE AVE,60634,4.0,false,DUNNING,Multifamily Housing,75706,1990,1,,99,541762.4,2742190.1,0,0,,52.2,69.9,53.7,70.8,217,3.4,41.955178671213886,-87.78790422192672,POINT (-87.78790422192672 41.955178671213886),2022-113414
2022,103653,River North Point,Submitted Data,350 N Orleans St,60654,2.5,false,NEAR NORTH SIDE,Office,1883966,1975,1,,60,106274498.4,4139006.8,0,27347734.9,,73.1,173.5,71.9,173.5,15658.9,8.3,41.888741038131876,-87.63708054058772,POINT (-87.63708054058772 41.888741038131876),2022-103653
2022,251538,Morgan Elementary,Exempt,8407 S KERFOOT AVE,60620,,true,AUBURN GRESHAM,,80300,,,,,,,,,,,,,,,,41.74124548972356,-87.64007165863106,POINT (-87.64007165863106 41.74124548972356),2022-251538
2022,175198,,Submitted Data,4840  N BROADWAY,60640,3.0,false,UPTOWN,Multifamily Housing,58000,1930,1,,46,1666775.6,1283961.3,0,0,,50.9,103.7,50.3,101.1,287.7,5,41.970177996889234,-87.65984900729137,POINT (-87.65984900729137 41.970177996889234),2022-175198
2022,112699,,Submitted Data,6245 6259 N SHERIDAN RD,60660,4.0,false,EDGEWATER,Multifamily Housing,70000,1923,1,,91,1622501.3,1315742.4,0,0,,42,84.6,42.8,86.3,283.6,4.1,41.99593833464947,-87.65541929857199,POINT (-87.65541929857199 41.99593833464947),2022-112699
2022,243703,The Newport CA,Submitted Data,4800 S Chicago Beach Dr,60615,3.0,false,KENWOOD,Multifamily Housing,842012,1963,2,,61,8635434.2,71169926.6,0,0,,103.6,128.4,110.9,136,4917.6,6.4,41.807254392728545,-87.5866743553796,POINT (-87.5866743553796 41.807254392728545),2022-243703
2022,162321,Latin School of Chicago Lower School,Not Submitted,1529 N Dearborn Pkwy,60610,0.0,false,NEAR NORTH SIDE,,70559,,,,,,,,,,,,,,,,41.9103323398277,-87.63003209246706,POINT (-87.63003209246706 41.9103323398277),2022-162321
2022,251215,Hilliard Homes Phase I Limited Partnership,Submitted Data,2031 S Clark St,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,287883,1966,1,,69,3665864.1,12116547,0,0,,90.8,132.2,95.3,135.3,1126.4,6.5,41.85441140008985,-87.62999187639629,POINT (-87.62999187639629 41.85441140008985),2022-251215
2022,251761,Whitney -CPS,Submitted Data,2815 S Komensky Ave,60623,2.5,false,SOUTH LAWNDALE,K-12 School,108653,1904,4,,38,2816414.9,6617670.4,0,0,,86.8,136.5,89.5,139.3,722.5,6.6,41.84006196902956,-87.72550839898086,POINT (-87.72550839898086 41.84006196902956),2022-251761
2022,114858,,Not Submitted,5100 5110 S CORNELL AVE,60615,0.0,false,HYDE PARK,,60000,,,,,,,,,,,,,,,,41.80238700187828,-87.5867582771233,POINT (-87.5867582771233 41.80238700187828),2022-114858
2022,172611,Saint Mary of the Angels Parish,Not Submitted,1850 N Hermitage Ave,60622,0.0,false,LOGAN SQUARE,,42533,,,,,,,,,,,,,,,,41.91573889097852,-87.67163532368937,POINT (-87.67163532368937 41.91573889097852),2022-172611
2022,251517,Skinner North / Schiller Middle -CPS,Submitted Data,650 W Scott,60610,2.0,false,NEAR NORTH SIDE,K-12 School,68922,1961,1,,47,1222720.9,4927219.6,0,0,,89.2,124.7,94.9,130.7,422.8,6.1,41.90513049050307,-87.64519239374305,POINT (-87.64519239374305 41.90513049050307),2022-251517
2022,161147,72 E 11th St,Submitted Data,72 E 11th St,60605,2.0,false,LOOP,College/University,66796,1927,1,,,3059288.3,4318507.5,0,0,,110.5,196.1,115.1,201,632.3,9.5,41.869403808567604,-87.62483710502343,POINT (-87.62483710502343 41.869403808567604),2022-161147
2022,112013,,Not Submitted,6455  W BELLE PLAINE AVE,60634,0.0,false,DUNNING,,76911,,,,,,,,,,,,,,,,41.954939635660494,-87.78874024166555,POINT (-87.78874024166555 41.954939635660494),2022-112013
2022,156876,Newberry Library,Not Submitted,60 W Walton St,60610,0.0,false,NEAR NORTH SIDE,,200000,,,,,,,,,,,,,,,,41.89990829032366,-87.6305533976909,POINT (-87.6305533976909 41.89990829032366),2022-156876
2022,251858,Schneider -CPS,Submitted Data,2957 N Hoyne Ave,60618,1.0,false,NORTH CENTER,K-12 School,51852,1895,1,,29,1012784,5531230,0,0,,126.2,166.7,133.4,174.2,427.2,8.2,41.93576105545682,-87.68052441491923,POINT (-87.68052441491923 41.93576105545682),2022-251858
2022,251325,Belden-Racine Hall,Submitted Data,2311 N Racine Ave,60614,3.0,false,LINCOLN PARK,College/University,68245,2000,1,,,1726439.2,4629145.7,0,0,,93.1,142.1,97.7,145,473.3,6.9,41.92380085823957,-87.65825823016455,POINT (-87.65825823016455 41.92380085823957),2022-251325
2022,105483,,Not Submitted,5200 5220 N SHERIDAN RD,60640,0.0,false,EDGEWATER,,124097,,,,,,,,,,,,,,,,41.97649272077833,-87.65513360456677,POINT (-87.65513360456677 41.97649272077833),2022-105483
2022,173497,Shop & Save Market - Nagle,Not Submitted,6312 N Nagle Ave,60646,0.0,false,NORWOOD PARK,,66711,,,,,,,,,,,,,,,,41.99598528606219,-87.78763711707086,POINT (-87.78763711707086 41.99598528606219),2022-173497
2022,117115,,Submitted Data,1733 1735 W IRVING PARK RD,60613,4.0,false,LAKE VIEW,Multifamily Housing,114450,1980,1,,100,932630,3240620.9,0,0,,45,64.9,46.4,66.3,295,3.2,41.95412783872086,-87.67277541396327,POINT (-87.67277541396327 41.95412783872086),2022-117115
2022,102725,,Submitted Data,3656  W HURON ST,60624,1.0,false,HUMBOLDT PARK,Senior Living Community,70370,2009,1,,16,1951575.3,4382000,0,0,,90,143,93.9,145.9,489.8,7,41.89371190813259,-87.71855493962825,POINT (-87.71855493962825 41.89371190813259),2022-102725
2022,242279,1100 N Lake Shore Condominium Assn,Submitted Data,1100 N LAKESHORE DR,60611,0.0,false,NEAR NORTH SIDE,,228490,,,,,,,,,,,,,,,,41.902461925753755,-87.62466060077755,POINT (-87.62466060077755 41.902461925753755),2022-242279
2022,256614,Block 37,Submitted Data,108 North State Street,,0.0,false,,,572359,,,,,,,,,,,,,,,,41.88342263701488,-87.62802165207536,POINT (-87.62802165207536 41.88342263701488),2022-256614
2022,252317,-,Submitted Data,4423 N Sheridan Ave,60640,4.0,false,UPTOWN,Multifamily Housing,92940,1927,1,,91,1246908.6,6698750.5,0,0,,85.5,113.2,88.2,116,520,5.6,41.96251434441843,-87.65461053065341,POINT (-87.65461053065341 41.96251434441843),2022-252317
2022,251585,Bell Elementary -CPS,Submitted Data,3730 N Oakley Ave,60618,1.0,false,NORTH CENTER,K-12 School,112084,1916,2,,28,2913380.4,8390579.9,0,0,,100.9,151.4,104.1,154,829.4,7.4,41.94952794711779,-87.68605495615246,POINT (-87.68605495615246 41.94952794711779),2022-251585
2022,156350,The Silversmith Hotel & Suites,Submitted Data,10 S Wabash Ave,60603,2.0,false,LOOP,Hotel,135000,2007,1,,42,8028179.8,3783299.7,0,0,,87.5,195.9,86.7,193.9,1258.4,9.3,41.88181876616734,-87.62635317290135,POINT (-87.62635317290135 41.88181876616734),2022-156350
2022,157964,Harold Washington Library,Submitted Data,400 S State St,60605,1.0,false,LOOP,Library,756640,1991,1,,,65367156.3,0,0,0,,86.4,241.9,85.6,239.7,8609.8,11.4,41.87686252958797,-87.62779697013237,POINT (-87.62779697013237 41.87686252958797),2022-157964
2022,251516,Lawrence Elementary -CPS,Submitted Data,9928 S Crandon Ave,60617,1.5,false,SOUTH DEERING,K-12 School,82156,1945,4,,32,1109817.8,7582690,0,0,,105.8,134.7,108.9,138,548.9,6.7,41.714401763473084,-87.56716721220778,POINT (-87.56716721220778 41.714401763473084),2022-251516
2022,227642,Granville Beach Condominiums,Submitted Data,6171 N Sheridan Rd,60660,2.5,false,EDGEWATER,Multifamily Housing,406880,1963,1,,55,4956398,30256202.4,0,0,,92.3,119.7,96.3,123.3,2259.9,5.9,41.994329357624444,-87.65537017686654,POINT (-87.65537017686654 41.994329357624444),2022-227642
2022,175113,,Not Submitted,8039 8045 S MANISTEE AVE,60617,0.0,false,SOUTH CHICAGO,,50388,,,,,,,,,,,,,,,,41.748866064870484,-87.55754920596792,POINT (-87.55754920596792 41.748866064870484),2022-175113
2022,132870,Chatham Ridge Shopping Center,Not Submitted,112 W 87th St,60620,0.0,false,CHATHAM,,61732,,,,,,,,,,,,,,,,41.736380045588184,-87.62750921902564,POINT (-87.62750921902564 41.736380045588184),2022-132870
2022,257033,,Submitted Data,8727 W Bryn Mawr Ave,60631,4.0,false,,Multifamily Housing,122400,2004,1,,98,1312135.6,4537033.3,0,0,,63.7,91.9,64.9,92.4,413.8,4.5,41.98085467820159,-87.84507170306038,POINT (-87.84507170306038 41.98085467820159),2022-257033
2022,251513,Dawes Elementary -CPS,Submitted Data,3810 W 81st Place,60652,2.0,false,ASHBURN,K-12 School,90061,1954,3,,49,2066150.2,4905270,0,0,,77.4,121.4,79.8,124,532.7,5.9,41.745104668611276,-87.71738612923383,POINT (-87.71738612923383 41.745104668611276),2022-251513
2022,256894,,Submitted Data,228 W HILL ST,60610,0.0,false,,Multifamily Housing,635240,2021,1,,,,26799153.9,0,0,,,,,,,,41.90219892637601,-87.63564922164232,POINT (-87.63564922164232 41.90219892637601),2022-256894
2022,173725,,Exempt,2140  N LINCOLN PARK West,60614,,true,LINCOLN PARK,,51750,,,,,,,,,,,,,,,,41.92139231390961,-87.63658623629875,POINT (-87.63658623629875 41.92139231390961),2022-173725
2022,128724,Broadview Hall,Submitted Data,5540  S HYDE PARK BLVD,60637,3.0,false,HYDE PARK,Multifamily Housing,48700,1926,1,,67,1611275.6,6421496.6,0,0,,164.9,231.1,170.7,237.1,553.3,11.4,41.79401273169363,-87.58406697791482,POINT (-87.58406697791482 41.79401273169363),2022-128724
2022,250077,Wentworth Gardens,Submitted Data,3770 S Wentworth Ave,60609,4.0,false,ARMOUR SQUARE,Multifamily Housing,838253,1947,32,,93,10874412,29350471.6,0,0,,48,73.1,50,74.7,2991.3,3.6,41.825555990922844,-87.63152927702635,POINT (-87.63152927702635 41.825555990922844),2022-250077
2022,256959,,Submitted Data,849 W Ohio Street,60642,4.0,false,,Multifamily Housing,70742,2001,1,,95,1428068.1,0,0,0,,27.1,75.8,25.8,72.3,188.1,3.6,41.892117375065176,-87.64957007484564,POINT (-87.64957007484564 41.892117375065176),2022-256959
2022,147871,,Submitted Data,4418 4424 N CLARK ST,60640,4.0,false,UPTOWN,Multifamily Housing,64957,2005,1,,85,617810.9,3415000,0,0,,76.6,101,77.6,102,262.8,5,41.96221619004277,-87.66622969561902,POINT (-87.66622969561902 41.96221619004277),2022-147871
2022,256819,,Submitted Data,100 South State Street,,1.0,false,,Office,69767,1910,1,,,4962582,387619.6,0,0,,76.7,205,76.7,205,674.2,9.7,41.88071513784339,-87.62787607841581,POINT (-87.62787607841581 41.88071513784339),2022-256819
2022,128870,Former Sears store,Not Submitted,1334 E 79TH ST,60619,0.0,false,AVALON PARK,,70887,,,,,,,,,,,,,,,,41.751536016682095,-87.59170944843967,POINT (-87.59170944843967 41.751536016682095),2022-128870
2022,253946,Lakeview Pointe Condominium,Submitted Data,7736 7772 N Sheridan Rd,60626,4.0,false,ROGERS PARK,Multifamily Housing,80000,2003,1,,99,1637125.9,915499.8,0,0,,31.9,69.3,31.1,67,277.7,3.5,42.02231242480897,-87.66698018889069,POINT (-87.66698018889069 42.02231242480897),2022-253946
2022,142232,,Submitted Data,2424  N CLARK ST,60614,4.0,false,LINCOLN PARK,Multifamily Housing,163722,1962,1,,78,957161.5,5685145.4,0,0,,102.8,133.8,109.3,139.4,428,6.6,41.92620151537256,-87.64102082440579,POINT (-87.64102082440579 41.92620151537256),2022-142232
2022,250143,325 N Wells St,Submitted Data,325 N Wells St,60654,4.0,false,NEAR NORTH SIDE,College/University,154112,1914,1,,,3738275.1,6973537.1,0,0,,69.5,115.4,72.8,118.9,862.8,5.6,41.8882577007258,-87.63383815048309,POINT (-87.63383815048309 41.8882577007258),2022-250143
2022,134790,East West University - The Loftrium,Submitted Data,815 823 S WABASH AVE,60605,2.5,false,LOOP,Office,95800,1912,1,,52,6967920.4,0,0,0,,72.7,203.7,72.4,202.6,917.8,9.6,41.871613134774584,-87.62578507303509,POINT (-87.62578507303509 41.871613134774584),2022-134790
2022,103052,,Not Submitted,825 835 W CORNELIA AVE,60657,0.0,false,LAKE VIEW,,74452,,,,,,,,,,,,,,,,41.945349316527704,-87.65042372294782,POINT (-87.65042372294782 41.945349316527704),2022-103052
2022,101718,Three First National Plaza,Submitted Data,70 W Madison St,60602,3.0,false,LOOP,Office,1636819,1981,1,,68,76022525.3,420,0,0,,47.5,132.9,48,134.5,10013.3,6.3,41.882093367301316,-87.63039164462683,POINT (-87.63039164462683 41.882093367301316),2022-101718
2022,251992,United Airlines Reservation Center,Submitted Data,11555 W Touhy Ave,60666,1.0,false,OHARE,Office,452360,1989,1,,16,11472620.6,1866962.7,0,0,,109,278.6,109,278.6,1610.3,13.2,42.008551282572526,-87.91373767453845,POINT (-87.91373767453845 42.008551282572526),2022-251992
2022,175927,,Not Submitted,1660  E 55TH ST,60615,0.0,false,HYDE PARK,,95500,,,,,,,,,,,,,,,,41.79533443394228,-87.58427242325949,POINT (-87.58427242325949 41.79533443394228),2022-175927
2022,103748,NMH Olson Pavilion,Submitted Data,710 N Fairbanks Ct,60611,1.0,false,NEAR NORTH SIDE,Laboratory,186610,1978,1,,,18844881.9,37282688,0,0,,300.8,492.5,304.8,496.8,4462.4,23.9,41.8954035994735,-87.62048260764325,POINT (-87.62048260764325 41.8954035994735),2022-103748
2022,251793,Saint Thomas The Apostle Parish,Not Submitted,5472 S Kimbark Ave,60615,0.0,false,HYDE PARK,,63851,,,,,,,,,,,,,,,,41.79592664575462,-87.59509055628071,POINT (-87.59509055628071 41.79592664575462),2022-251793
2022,254096,,Submitted Data,350 W Belden Ave,60614,4.0,false,Lincoln Park,Multifamily Housing,176470,1955,1,,98,2087866.7,2500772.3,0,0,,32.7,60.4,33.7,61.3,407.8,2.9,41.923894957243036,-87.63849549121636,POINT (-87.63849549121636 41.923894957243036),2022-254096
2022,260034,,Submitted Data,1617  E 50TH PL,60615,1.5,false,KENWOOD,Multifamily Housing,59310,1950,1,,31,1703024.3,4468699.9,0,0,,104.1,159.5,109,163.7,461.7,7.8,41.80330909769133,-87.58566892221592,POINT (-87.58566892221592 41.80330909769133),2022-260034
2022,105617,,Submitted Data,441  W OAKDALE AVE,60657,1.0,false,LAKE VIEW,Multifamily Housing,70720,1971,1,,24,1049080.5,5104042.4,0,0,,99.7,134.4,105.2,138.9,409.3,6.6,41.9354652803705,-87.64102185448043,POINT (-87.64102185448043 41.9354652803705),2022-105617
2022,254105,Clinton Complex Condominium Association,Submitted Data,500 S Clinton St,60607,4.0,false,Near West Side,Multifamily Housing,358743,2000,5,,83,6608102.4,14380518.3,0,0,,62.3,99.8,64.6,100.8,1634.2,4.9,41.875249231595554,-87.64112620692853,POINT (-87.64112620692853 41.875249231595554),2022-254105
2022,251785,Saint Alphonsus Parish,Not Submitted,1439 W Wellington Ave,60657,0.0,false,LAKE VIEW,,54638,,,,,,,,,,,,,,,,41.93598424806026,-87.66523835571756,POINT (-87.66523835571756 41.93598424806026),2022-251785
2022,251751,Juarez Com Academy HS -CPS,Submitted Data,2150 S Laflin St,60608,1.5,false,LOWER WEST SIDE,K-12 School,256400,1975,3,,37,9600900.6,11760750,0,0,,83.3,153,85,154,1889.2,7.4,41.852673059156,-87.66376931103868,POINT (-87.66376931103868 41.852673059156),2022-251751
2022,175548,Advocate Center,Submitted Data,15 S Wood St,60612,2.0,false,NEAR WEST SIDE,Other,60000,2014,1,,,4575405.4,5324905.7,0,0,,165,306.7,161.4,296.7,885.5,14.8,41.88085208048551,-87.67158540351078,POINT (-87.67158540351078 41.88085208048551),2022-175548
2022,256876,,Submitted Data,1432 S CLINTON ST,60607,1.0,false,,Data Center,180000,2020,1,,,15564141.5,0,0,0,,86.5,242.1,86.5,242.1,2050,11.4,41.86262022335638,-87.64070114060304,POINT (-87.64070114060304 41.86262022335638),2022-256876
2022,241989,30 E Elm Condo Association,Submitted Data,30 E ELM ST,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,104980,1961,1,,25,2315123.4,9929730.6,0,0,,136.8,189,144.6,195,832.4,9.3,41.903312908929266,-87.6274232482672,POINT (-87.6274232482672 41.903312908929266),2022-241989
2022,256672,River Walk Townhomes,Submitted Data,2903-2923 N Claremont Ave,,4.0,false,,Multifamily Housing,96737,2004,3,,77,1327156.6,4359200,0,0,,79.3,115.6,82.5,119,406.3,5.7,41.93393080111451,-87.68659842016373,POINT (-87.68659842016373 41.93393080111451),2022-256672
